college_name,district,tier,branch,category,cutoff,fees,placement_rate
Arunai Engineering College,Namakkal,Tier 2,CIVIL,BC,181.0,90735,62
Arunai Engineering College,Namakkal,Tier 2,AI & DS,BC,187.0,94530,74
Arunai Engineering College,Namakkal,Tier 2,AI & ML,BC,187.0,95021,73
As-Salam College of Engineering and Technology,Tiruchirappalli,Tier 2,CSE,BC,185.0,99482,85
As-Salam College of Engineering and Technology,Tiruchirappalli,Tier 2,IT,BC,183.5,99026,84
As-Salam College of Engineering and Technology,Tiruchirappalli,Tier 2,ECE,BC,182.5,97729,79
As-Salam College of Engineering and Technology,Tiruchirappalli,Tier 2,EEE,BC,181.0,98667,74
As-Salam College of Engineering and Technology,Tiruchirappalli,Tier 2,MECH,BC,179.0,95743,73
As-Salam College of Engineering and Technology,Tiruchirappalli,Tier 2,CIVIL,BC,177.5,95934,72
As-Salam College of Engineering and Technology,Tiruchirappalli,Tier 2,AI & DS,BC,183.5,101423,84
As-Salam College of Engineering and Technology,Tiruchirappalli,Tier 2,AI & ML,BC,183.5,99976,83
Asan Memorial College of Engineering and Technology,Chennai,Tier 2,CSE,BC,185.5,84158,68
Asan Memorial College of Engineering and Technology,Chennai,Tier 2,IT,BC,183.5,83934,67
Asan Memorial College of Engineering and Technology,Chennai,Tier 2,ECE,BC,183.0,82714,62
Asan Memorial College of Engineering and Technology,Chennai,Tier 2,EEE,BC,180.5,81984,61
Asan Memorial College of Engineering and Technology,Chennai,Tier 2,MECH,BC,179.5,82500,54
Asan Memorial College of Engineering and Technology,Chennai,Tier 2,CIVIL,BC,179.0,79576,52
Asan Memorial College of Engineering and Technology,Chennai,Tier 2,AI & DS,BC,184.5,85425,66
Asan Memorial College of Engineering and Technology,Chennai,Tier 2,AI & ML,BC,185.0,85197,65
Asian College of Engineering and Technology,Coimbatore,Tier 3,CSE,BC,175.0,89851,69
Asian College of Engineering and Technology,Coimbatore,Tier 3,IT,BC,174.0,90094,68
Asian College of Engineering and Technology,Coimbatore,Tier 3,ECE,BC,172.0,88041,61
Asian College of Engineering and Technology,Coimbatore,Tier 3,EEE,BC,170.0,88842,60
Asian College of Engineering and Technology,Coimbatore,Tier 3,MECH,BC,167.5,87060,55
Asian College of Engineering and Technology,Coimbatore,Tier 3,CIVIL,BC,166.5,86215,54
Asian College of Engineering and Technology,Coimbatore,Tier 3,AI & DS,BC,173.5,92246,68
Asian College of Engineering and Technology,Coimbatore,Tier 3,AI & ML,BC,174.5,90711,66
AVS College of Technology,Salem,Tier 2,CSE,BC,189.0,82323,84
AVS College of Technology,Salem,Tier 2,IT,BC,188.0,83046,82
AVS College of Technology,Salem,Tier 2,ECE,BC,186.5,82137,76
AVS College of Technology,Salem,Tier 2,EEE,BC,184.5,83044,74
AVS College of Technology,Salem,Tier 2,MECH,BC,184.0,80439,69
AVS College of Technology,Salem,Tier 2,CIVIL,BC,179.5,80508,72
AVS College of Technology,Salem,Tier 2,AI & DS,BC,187.5,83065,84
AVS College of Technology,Salem,Tier 2,AI & ML,BC,188.0,84041,81
Bannari Amman Institute of Technology (Autonomous),Erode,Tier 2,CSE,BC,180.5,89155,76
Bannari Amman Institute of Technology (Autonomous),Erode,Tier 2,IT,BC,178.5,88620,74
Bannari Amman Institute of Technology (Autonomous),Erode,Tier 2,ECE,BC,177.5,86710,71
Bannari Amman Institute of Technology (Autonomous),Erode,Tier 2,EEE,BC,174.5,87266,65
Bannari Amman Institute of Technology (Autonomous),Erode,Tier 2,MECH,BC,173.0,84429,65
Bannari Amman Institute of Technology (Autonomous),Erode,Tier 2,CIVIL,BC,171.0,85112,59
Bannari Amman Institute of Technology (Autonomous),Erode,Tier 2,AI & DS,BC,180.0,90479,75
Bannari Amman Institute of Technology (Autonomous),Erode,Tier 2,AI & ML,BC,179.5,89898,73
Bethlehem Institute of Engineering,Tirunelveli,Tier 2,CSE,BC,178.5,88296,74
Bethlehem Institute of Engineering,Tirunelveli,Tier 2,IT,BC,176.5,90078,74
Bethlehem Institute of Engineering,Tirunelveli,Tier 2,ECE,BC,175.0,88024,67
Bethlehem Institute of Engineering,Tirunelveli,Tier 2,EEE,BC,173.0,87422,64
Bethlehem Institute of Engineering,Tirunelveli,Tier 2,MECH,BC,173.0,88129,61
Bethlehem Institute of Engineering,Tirunelveli,Tier 2,CIVIL,BC,171.5,85095,59
Bethlehem Institute of Engineering,Tirunelveli,Tier 2,AI & DS,BC,177.0,91177,73
Bethlehem Institute of Engineering,Tirunelveli,Tier 2,AI & ML,BC,178.0,91082,73
Bharath Niketan Engineering College,Madurai,Tier 2,CSE,BC,187.5,86078,72
Bharath Niketan Engineering College,Madurai,Tier 2,IT,BC,186.0,84988,70
Bharath Niketan Engineering College,Madurai,Tier 2,ECE,BC,183.5,85863,68
Bharath Niketan Engineering College,Madurai,Tier 2,EEE,BC,182.5,83731,65
Bharath Niketan Engineering College,Madurai,Tier 2,MECH,BC,181.0,82109,62
Bharath Niketan Engineering College,Madurai,Tier 2,CIVIL,BC,180.5,81795,57
Bharath Niketan Engineering College,Madurai,Tier 2,AI & DS,BC,186.5,87211,70
Bharath Niketan Engineering College,Madurai,Tier 2,AI & ML,BC,187.0,86916,69
Bharathidasan Engineering College,Karur,Tier 3,CSE,BC,151.5,81875,66
Bharathidasan Engineering College,Karur,Tier 3,IT,BC,150.5,82406,66
Bharathidasan Engineering College,Karur,Tier 3,ECE,BC,147.5,82090,61
Bharathidasan Engineering College,Karur,Tier 3,EEE,BC,146.0,80380,57
Bharathidasan Engineering College,Karur,Tier 3,MECH,BC,145.0,78117,52
Bharathidasan Engineering College,Karur,Tier 3,CIVIL,BC,142.0,78419,48
Bharathidasan Engineering College,Karur,Tier 3,AI & DS,BC,151.0,82566,64
Bharathidasan Engineering College,Karur,Tier 3,AI & ML,BC,150.0,83870,64
Bharathiyar Institute of Engineering for Women,Salem,Tier 3,CSE,BC,171.0,71138,53
Bharathiyar Institute of Engineering for Women,Salem,Tier 3,IT,BC,169.5,71974,51
Bharathiyar Institute of Engineering for Women,Salem,Tier 3,ECE,BC,168.0,71434,48
Bharathiyar Institute of Engineering for Women,Salem,Tier 3,EEE,BC,167.0,71234,45
Bharathiyar Institute of Engineering for Women,Salem,Tier 3,MECH,BC,164.0,69427,41
Bharathiyar Institute of Engineering for Women,Salem,Tier 3,CIVIL,BC,165.0,68838,40
Bharathiyar Institute of Engineering for Women,Salem,Tier 3,AI & DS,BC,170.0,73237,52
Bharathiyar Institute of Engineering for Women,Salem,Tier 3,AI & ML,BC,170.0,72170,51
Builders Engineering College,Erode,Tier 3,CSE,BC,164.5,59886,50
Builders Engineering College,Erode,Tier 3,IT,BC,163.0,59158,50
Builders Engineering College,Erode,Tier 3,ECE,BC,161.5,58796,44
Builders Engineering College,Erode,Tier 3,EEE,BC,159.0,58099,42
Builders Engineering College,Erode,Tier 3,MECH,BC,158.0,56070,40
Builders Engineering College,Erode,Tier 3,CIVIL,BC,157.0,56527,40
Builders Engineering College,Erode,Tier 3,AI & DS,BC,163.5,61062,49
Builders Engineering College,Erode,Tier 3,AI & ML,BC,164.0,60817,48
C M S College of Engineering and Technology,Coimbatore,Tier 3,CSE,BC,158.0,83865,50
C M S College of Engineering and Technology,Coimbatore,Tier 3,IT,BC,157.0,83424,48
C M S College of Engineering and Technology,Coimbatore,Tier 3,ECE,BC,154.5,83942,46
C M S College of Engineering and Technology,Coimbatore,Tier 3,EEE,BC,153.5,82466,41
C M S College of Engineering and Technology,Coimbatore,Tier 3,MECH,BC,151.0,82789,40
C M S College of Engineering and Technology,Coimbatore,Tier 3,CIVIL,BC,149.0,80291,40
C M S College of Engineering and Technology,Coimbatore,Tier 3,AI & DS,BC,157.0,85328,48
C M S College of Engineering and Technology,Coimbatore,Tier 3,AI & ML,BC,156.5,85158,48
C.Abdul Hakeem College of Engineering and Technology,Ranipet,Tier 3,CSE,BC,157.0,63474,67
C.Abdul Hakeem College of Engineering and Technology,Ranipet,Tier 3,IT,BC,155.5,64053,66
C.Abdul Hakeem College of Engineering and Technology,Ranipet,Tier 3,ECE,BC,154.0,64424,60
C.Abdul Hakeem College of Engineering and Technology,Ranipet,Tier 3,EEE,BC,152.5,64046,57
C.Abdul Hakeem College of Engineering and Technology,Ranipet,Tier 3,MECH,BC,150.0,60796,56
C.Abdul Hakeem College of Engineering and Technology,Ranipet,Tier 3,CIVIL,BC,150.0,59444,53
C.Abdul Hakeem College of Engineering and Technology,Ranipet,Tier 3,AI & DS,BC,156.0,64803,65
C.Abdul Hakeem College of Engineering and Technology,Ranipet,Tier 3,AI & ML,BC,155.5,65585,66
C.K. College of Engineering & Technology,Tiruchirappalli,Tier 3,CSE,BC,161.0,84825,65
C.K. College of Engineering & Technology,Tiruchirappalli,Tier 3,IT,BC,159.5,84267,64
C.K. College of Engineering & Technology,Tiruchirappalli,Tier 3,ECE,BC,158.5,83927,58
C.K. College of Engineering & Technology,Tiruchirappalli,Tier 3,EEE,BC,155.5,83363,55
C.K. College of Engineering & Technology,Tiruchirappalli,Tier 3,MECH,BC,154.0,82990,53
C.K. College of Engineering & Technology,Tiruchirappalli,Tier 3,CIVIL,BC,151.5,79946,50
C.K. College of Engineering & Technology,Tiruchirappalli,Tier 3,AI & DS,BC,160.0,85847,63
C.K. College of Engineering & Technology,Tiruchirappalli,Tier 3,AI & ML,BC,160.0,85677,63
C.S.I. Institute of Technology,Tirunelveli,Tier 2,CSE,BC,187.5,113623,75
C.S.I. Institute of Technology,Tirunelveli,Tier 2,IT,BC,186.5,113656,74
C.S.I. Institute of Technology,Tirunelveli,Tier 2,ECE,BC,185.0,112338,71
C.S.I. Institute of Technology,Tirunelveli,Tier 2,EEE,BC,182.5,111118,66
C.S.I. Institute of Technology,Tirunelveli,Tier 2,MECH,BC,181.5,111052,63
C.S.I. Institute of Technology,Tirunelveli,Tier 2,CIVIL,BC,178.5,111481,63
C.S.I. Institute of Technology,Tirunelveli,Tier 2,AI & DS,BC,187.0,115663,74
C.S.I. Institute of Technology,Tirunelveli,Tier 2,AI & ML,BC,187.0,114254,73
Cape Institute of Technology,Tirunelveli,Tier 2,CSE,BC,188.5,114309,75
Cape Institute of Technology,Tirunelveli,Tier 2,IT,BC,187.5,114488,75
Cape Institute of Technology,Tirunelveli,Tier 2,ECE,BC,185.0,114376,70
Cape Institute of Technology,Tirunelveli,Tier 2,EEE,BC,184.0,114378,68
Cape Institute of Technology,Tirunelveli,Tier 2,MECH,BC,180.5,111226,64
Cape Institute of Technology,Tirunelveli,Tier 2,CIVIL,BC,179.0,111803,61
Cape Institute of Technology,Tirunelveli,Tier 2,AI & DS,BC,187.5,116205,75
Cape Institute of Technology,Tirunelveli,Tier 2,AI & ML,BC,187.0,114660,74
CARE College of Engineering,Tiruchirappalli,Tier 3,CSE,BC,151.5,86248,60
CARE College of Engineering,Tiruchirappalli,Tier 3,IT,BC,150.0,86146,58
CARE College of Engineering,Tiruchirappalli,Tier 3,ECE,BC,149.0,84932,56
CARE College of Engineering,Tiruchirappalli,Tier 3,EEE,BC,146.5,82944,50
CARE College of Engineering,Tiruchirappalli,Tier 3,MECH,BC,143.5,81724,47
CARE College of Engineering,Tiruchirappalli,Tier 3,CIVIL,BC,143.5,80533,48
CARE College of Engineering,Tiruchirappalli,Tier 3,AI & DS,BC,150.5,86119,60
CARE College of Engineering,Tiruchirappalli,Tier 3,AI & ML,BC,150.0,86864,59
Central Institute of Petrochemicals Engineering and Technology,Chennai,Tier 3,CSE,BC,153.0,50743,56
Central Institute of Petrochemicals Engineering and Technology,Chennai,Tier 3,IT,BC,151.0,51249,55
Central Institute of Petrochemicals Engineering and Technology,Chennai,Tier 3,ECE,BC,150.0,51290,48
Central Institute of Petrochemicals Engineering and Technology,Chennai,Tier 3,EEE,BC,148.0,50114,47
Central Institute of Petrochemicals Engineering and Technology,Chennai,Tier 3,MECH,BC,147.5,50000,45
Central Institute of Petrochemicals Engineering and Technology,Chennai,Tier 3,CIVIL,BC,147.0,50000,44
Central Institute of Petrochemicals Engineering and Technology,Chennai,Tier 3,AI & DS,BC,152.5,52484,56
Central Institute of Petrochemicals Engineering and Technology,Chennai,Tier 3,AI & ML,BC,152.5,51965,54
Chendhuran College of Engineering and Technology,Tiruchirappalli,Tier 3,CSE,BC,174.0,51402,56
Chendhuran College of Engineering and Technology,Tiruchirappalli,Tier 3,IT,BC,173.0,50465,55
Chendhuran College of Engineering and Technology,Tiruchirappalli,Tier 3,ECE,BC,171.5,50000,51
Chendhuran College of Engineering and Technology,Tiruchirappalli,Tier 3,EEE,BC,169.0,50000,46
Chendhuran College of Engineering and Technology,Tiruchirappalli,Tier 3,MECH,BC,168.5,50000,45
Chendhuran College of Engineering and Technology,Tiruchirappalli,Tier 3,CIVIL,BC,167.5,50000,42
Chendhuran College of Engineering and Technology,Tiruchirappalli,Tier 3,AI & DS,BC,173.0,53166,56
Chendhuran College of Engineering and Technology,Tiruchirappalli,Tier 3,AI & ML,BC,173.0,52146,54
Chendu College of Engineering and Technology,Chennai,Tier 3,CSE,BC,162.0,72269,50
Chendu College of Engineering and Technology,Chennai,Tier 3,IT,BC,160.5,72462,48
Chendu College of Engineering and Technology,Chennai,Tier 3,ECE,BC,158.5,71514,42
Chendu College of Engineering and Technology,Chennai,Tier 3,EEE,BC,157.5,70939,41
Chendu College of Engineering and Technology,Chennai,Tier 3,MECH,BC,154.5,69684,40
Chendu College of Engineering and Technology,Chennai,Tier 3,CIVIL,BC,154.5,69264,40
Chendu College of Engineering and Technology,Chennai,Tier 3,AI & DS,BC,161.0,72938,50
Chendu College of Engineering and Technology,Chennai,Tier 3,AI & ML,BC,160.5,73913,47
Chennai Institute of Technology (Autonomous),Chennai,Tier 2,CSE,BC,179.5,88335,83
Chennai Institute of Technology (Autonomous),Chennai,Tier 2,IT,BC,178.0,87975,83
Chennai Institute of Technology (Autonomous),Chennai,Tier 2,ECE,BC,176.5,87485,77
Chennai Institute of Technology (Autonomous),Chennai,Tier 2,EEE,BC,174.0,86540,76
Chennai Institute of Technology (Autonomous),Chennai,Tier 2,MECH,BC,174.0,85010,71
Chennai Institute of Technology (Autonomous),Chennai,Tier 2,CIVIL,BC,173.5,83210,67
Chennai Institute of Technology (Autonomous),Chennai,Tier 2,AI & DS,BC,178.0,89472,82
Chennai Institute of Technology (Autonomous),Chennai,Tier 2,AI & ML,BC,178.5,90434,80
Chennai Institute of Technology and Applied Research,Chennai,Tier 2,CSE,BC,186.0,96310,68
Chennai Institute of Technology and Applied Research,Chennai,Tier 2,IT,BC,184.5,96906,66
Chennai Institute of Technology and Applied Research,Chennai,Tier 2,ECE,BC,182.0,95604,62
Chennai Institute of Technology and Applied Research,Chennai,Tier 2,EEE,BC,181.5,95207,61
Chennai Institute of Technology and Applied Research,Chennai,Tier 2,MECH,BC,179.5,94696,53
Chennai Institute of Technology and Applied Research,Chennai,Tier 2,CIVIL,BC,178.5,94142,51
Chennai Institute of Technology and Applied Research,Chennai,Tier 2,AI & DS,BC,185.0,97918,66
Chennai Institute of Technology and Applied Research,Chennai,Tier 2,AI & ML,BC,185.0,98125,65
Cherraan College of Technology,Erode,Tier 2,CSE,BC,187.5,117270,70
Cherraan College of Technology,Erode,Tier 2,IT,BC,186.0,119009,68
Cherraan College of Technology,Erode,Tier 2,ECE,BC,184.5,116493,65
Cherraan College of Technology,Erode,Tier 2,EEE,BC,182.5,117000,61
Cherraan College of Technology,Erode,Tier 2,MECH,BC,181.5,116559,57
Cherraan College of Technology,Erode,Tier 2,CIVIL,BC,180.0,114080,52
Cherraan College of Technology,Erode,Tier 2,AI & DS,BC,186.0,120117,69
Cherraan College of Technology,Erode,Tier 2,AI & ML,BC,186.5,120463,68
Chettinad College of Engineering and Technology,Karur,Tier 3,CSE,BC,156.0,89729,52
Chettinad College of Engineering and Technology,Karur,Tier 3,IT,BC,154.0,89722,51
Chettinad College of Engineering and Technology,Karur,Tier 3,ECE,BC,152.5,88805,44
Chettinad College of Engineering and Technology,Karur,Tier 3,EEE,BC,151.5,90187,41
Chettinad College of Engineering and Technology,Karur,Tier 3,MECH,BC,151.0,88405,41
Chettinad College of Engineering and Technology,Karur,Tier 3,CIVIL,BC,147.0,86519,40
Chettinad College of Engineering and Technology,Karur,Tier 3,AI & DS,BC,155.0,91687,50
Chettinad College of Engineering and Technology,Karur,Tier 3,AI & ML,BC,155.0,90580,49
Christ The King Engineering College,Coimbatore,Tier 3,CSE,BC,155.5,73791,50
Christ The King Engineering College,Coimbatore,Tier 3,IT,BC,153.5,74274,48
Christ The King Engineering College,Coimbatore,Tier 3,ECE,BC,153.0,73426,46
Christ The King Engineering College,Coimbatore,Tier 3,EEE,BC,151.5,72333,42
Christ The King Engineering College,Coimbatore,Tier 3,MECH,BC,150.0,71819,40
Christ The King Engineering College,Coimbatore,Tier 3,CIVIL,BC,148.5,70372,40
Christ The King Engineering College,Coimbatore,Tier 3,AI & DS,BC,154.5,76024,49
Christ The King Engineering College,Coimbatore,Tier 3,AI & ML,BC,154.0,74753,48
Christian College of Engineering and Technology,Madurai,Tier 3,CSE,BC,172.0,84725,50
Christian College of Engineering and Technology,Madurai,Tier 3,IT,BC,170.5,85392,49
Christian College of Engineering and Technology,Madurai,Tier 3,ECE,BC,168.5,82703,45
Christian College of Engineering and Technology,Madurai,Tier 3,EEE,BC,166.0,84974,42
Christian College of Engineering and Technology,Madurai,Tier 3,MECH,BC,164.0,80725,40
Christian College of Engineering and Technology,Madurai,Tier 3,CIVIL,BC,163.5,80424,40
Christian College of Engineering and Technology,Madurai,Tier 3,AI & DS,BC,171.0,86946,50
Christian College of Engineering and Technology,Madurai,Tier 3,AI & ML,BC,171.0,86436,49
CMS College of Engineering,Karur,Tier 3,CSE,BC,170.0,89703,60
CMS College of Engineering,Karur,Tier 3,IT,BC,168.0,89234,59
CMS College of Engineering,Karur,Tier 3,ECE,BC,167.0,88875,55
CMS College of Engineering,Karur,Tier 3,EEE,BC,165.0,88134,52
CMS College of Engineering,Karur,Tier 3,MECH,BC,164.5,87836,48
CMS College of Engineering,Karur,Tier 3,CIVIL,BC,163.5,84676,48
CMS College of Engineering,Karur,Tier 3,AI & DS,BC,169.0,89959,58
CMS College of Engineering,Karur,Tier 3,AI & ML,BC,169.0,90935,57
Coimbatore Institute of Engineering and Technology (Autonomous),Coimbatore,Tier 3,CSE,BC,175.0,89258,70
Coimbatore Institute of Engineering and Technology (Autonomous),Coimbatore,Tier 3,IT,BC,174.0,90248,70
Coimbatore Institute of Engineering and Technology (Autonomous),Coimbatore,Tier 3,ECE,BC,172.0,90644,62
Coimbatore Institute of Engineering and Technology (Autonomous),Coimbatore,Tier 3,EEE,BC,169.0,88895,59
Coimbatore Institute of Engineering and Technology (Autonomous),Coimbatore,Tier 3,MECH,BC,169.0,86407,56
Coimbatore Institute of Engineering and Technology (Autonomous),Coimbatore,Tier 3,CIVIL,BC,167.5,88352,54
Coimbatore Institute of Engineering and Technology (Autonomous),Coimbatore,Tier 3,AI & DS,BC,173.5,92410,70
Coimbatore Institute of Engineering and Technology (Autonomous),Coimbatore,Tier 3,AI & ML,BC,174.0,90549,67
Coimbatore Institute of Technology,Coimbatore,Tier 1,CSE,BC,194.0,135648,93
Coimbatore Institute of Technology,Coimbatore,Tier 1,IT,BC,193.0,134741,93
Coimbatore Institute of Technology,Coimbatore,Tier 1,ECE,BC,191.5,134500,87
Coimbatore Institute of Technology,Coimbatore,Tier 1,EEE,BC,190.0,135465,82
Coimbatore Institute of Technology,Coimbatore,Tier 1,MECH,BC,187.0,132657,81
Coimbatore Institute of Technology,Coimbatore,Tier 1,CIVIL,BC,185.0,132583,79
Coimbatore Institute of Technology,Coimbatore,Tier 1,AI & DS,BC,193.0,135975,93
Coimbatore Institute of Technology,Coimbatore,Tier 1,AI & ML,BC,193.5,137757,92
College of Engineering Guindy,Chennai,Tier 1,CSE,BC,198.0,104519,88
College of Engineering Guindy,Chennai,Tier 1,IT,BC,197.0,104940,86
College of Engineering Guindy,Chennai,Tier 1,ECE,BC,194.5,104688,81
College of Engineering Guindy,Chennai,Tier 1,EEE,BC,193.5,103755,79
College of Engineering Guindy,Chennai,Tier 1,MECH,BC,191.5,101995,78
College of Engineering Guindy,Chennai,Tier 1,CIVIL,BC,189.5,101892,73
College of Engineering Guindy,Chennai,Tier 1,AI & DS,BC,197.0,105583,87
College of Engineering Guindy,Chennai,Tier 1,AI & ML,BC,197.5,104784,87
CSI College of Engineering,Erode,Tier 3,CSE,BC,159.5,72653,64
CSI College of Engineering,Erode,Tier 3,IT,BC,158.0,71397,62
CSI College of Engineering,Erode,Tier 3,ECE,BC,157.5,70650,60
CSI College of Engineering,Erode,Tier 3,EEE,BC,155.0,69575,55
CSI College of Engineering,Erode,Tier 3,MECH,BC,152.5,69233,53
CSI College of Engineering,Erode,Tier 3,CIVIL,BC,150.5,69256,51
CSI College of Engineering,Erode,Tier 3,AI & DS,BC,158.5,74058,64
CSI College of Engineering,Erode,Tier 3,AI & ML,BC,158.5,73301,63
D.M.I. College of Engineering,Chennai,Tier 3,CSE,BC,158.0,86198,67
D.M.I. College of Engineering,Chennai,Tier 3,IT,BC,156.5,85603,67
D.M.I. College of Engineering,Chennai,Tier 3,ECE,BC,154.5,84868,62
