college_name,district,tier,branch,category,cutoff,fees,placement_rate
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & DS,BC,185.5,105916,73
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & DS,BCM,184.5,105916,73
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & DS,MBC,183.2,105916,73
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & DS,SC,179.0,105916,73
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & DS,ST,172.9,105916,73
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & ML,OC,187.2,105336,71
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & ML,BC,185.5,105336,71
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & ML,BCM,184.9,105336,71
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & ML,MBC,182.3,105336,71
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & ML,SC,180.0,105336,71
A.V.C. College of Engineering,Mayiladuthurai,Tier 2,AI & ML,ST,173.6,105336,71
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CSE,OC,177.6,90991,70
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CSE,BC,175.0,90991,70
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CSE,BCM,174.4,90991,70
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CSE,MBC,172.0,90991,70
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CSE,SC,169.0,90991,70
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CSE,ST,162.6,90991,70
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,IT,OC,175.9,90414,68
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,IT,BC,173.0,90414,68
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,IT,BCM,172.3,90414,68
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,IT,MBC,170.4,90414,68
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,IT,SC,163.8,90414,68
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,IT,ST,164.4,90414,68
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,ECE,OC,174.0,90044,64
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,ECE,BC,172.5,90044,64
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,ECE,BCM,171.9,90044,64
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,ECE,MBC,169.0,90044,64
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,ECE,SC,163.6,90044,64
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,ECE,ST,160.0,90044,64
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,EEE,OC,172.8,88238,59
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,EEE,BC,170.5,88238,59
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,EEE,BCM,170.0,88238,59
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,EEE,MBC,166.7,88238,59
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,EEE,SC,163.4,88238,59
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,EEE,ST,162.4,88238,59
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,MECH,OC,172.9,86594,57
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,MECH,BC,170.0,86594,57
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,MECH,BCM,169.2,86594,57
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,MECH,MBC,167.7,86594,57
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,MECH,SC,162.3,86594,57
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,MECH,ST,156.2,86594,57
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CIVIL,OC,166.7,86770,54
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CIVIL,BC,165.0,86770,54
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CIVIL,BCM,164.1,86770,54
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CIVIL,MBC,161.3,86770,54
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CIVIL,SC,158.5,86770,54
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,CIVIL,ST,150.7,86770,54
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & DS,OC,176.3,92416,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & DS,BC,173.5,92416,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & DS,BCM,172.9,92416,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & DS,MBC,169.9,92416,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & DS,SC,167.4,92416,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & DS,ST,163.8,92416,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & ML,OC,176.8,92038,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & ML,BC,174.0,92038,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & ML,BCM,173.4,92038,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & ML,MBC,170.1,92038,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & ML,SC,167.0,92038,69
Aalim Muhammed Salegh College of Engineering,Chennai,Tier 3,AI & ML,ST,161.7,92038,69
Adhi College of Engineering and Technology,Chennai,Tier 2,CSE,OC,189.3,109017,77
Adhi College of Engineering and Technology,Chennai,Tier 2,CSE,BC,186.5,109017,77
Adhi College of Engineering and Technology,Chennai,Tier 2,CSE,BCM,185.6,109017,77
Adhi College of Engineering and Technology,Chennai,Tier 2,CSE,MBC,184.5,109017,77
Adhi College of Engineering and Technology,Chennai,Tier 2,CSE,SC,176.6,109017,77
Adhi College of Engineering and Technology,Chennai,Tier 2,CSE,ST,172.8,109017,77
Adhi College of Engineering and Technology,Chennai,Tier 2,IT,OC,188.1,108573,75
Adhi College of Engineering and Technology,Chennai,Tier 2,IT,BC,185.5,108573,75
Adhi College of Engineering and Technology,Chennai,Tier 2,IT,BCM,184.6,108573,75
Adhi College of Engineering and Technology,Chennai,Tier 2,IT,MBC,181.8,108573,75
Adhi College of Engineering and Technology,Chennai,Tier 2,IT,SC,178.8,108573,75
Adhi College of Engineering and Technology,Chennai,Tier 2,IT,ST,171.0,108573,75
Adhi College of Engineering and Technology,Chennai,Tier 2,ECE,OC,185.7,109456,73
Adhi College of Engineering and Technology,Chennai,Tier 2,ECE,BC,183.0,109456,73
Adhi College of Engineering and Technology,Chennai,Tier 2,ECE,BCM,182.4,109456,73
Adhi College of Engineering and Technology,Chennai,Tier 2,ECE,MBC,179.3,109456,73
Adhi College of Engineering and Technology,Chennai,Tier 2,ECE,SC,176.7,109456,73
Adhi College of Engineering and Technology,Chennai,Tier 2,ECE,ST,169.5,109456,73
Adhi College of Engineering and Technology,Chennai,Tier 2,EEE,OC,183.8,108280,70
Adhi College of Engineering and Technology,Chennai,Tier 2,EEE,BC,181.0,108280,70
Adhi College of Engineering and Technology,Chennai,Tier 2,EEE,BCM,180.3,108280,70
Adhi College of Engineering and Technology,Chennai,Tier 2,EEE,MBC,178.4,108280,70
Adhi College of Engineering and Technology,Chennai,Tier 2,EEE,SC,174.9,108280,70
Adhi College of Engineering and Technology,Chennai,Tier 2,EEE,ST,167.3,108280,70
Adhi College of Engineering and Technology,Chennai,Tier 2,MECH,OC,184.2,106434,62
Adhi College of Engineering and Technology,Chennai,Tier 2,MECH,BC,181.5,106434,62
Adhi College of Engineering and Technology,Chennai,Tier 2,MECH,BCM,180.9,106434,62
Adhi College of Engineering and Technology,Chennai,Tier 2,MECH,MBC,178.8,106434,62
Adhi College of Engineering and Technology,Chennai,Tier 2,MECH,SC,175.4,106434,62
Adhi College of Engineering and Technology,Chennai,Tier 2,MECH,ST,173.3,106434,62
Adhi College of Engineering and Technology,Chennai,Tier 2,CIVIL,OC,179.8,105982,63
Adhi College of Engineering and Technology,Chennai,Tier 2,CIVIL,BC,177.0,105982,63
Adhi College of Engineering and Technology,Chennai,Tier 2,CIVIL,BCM,176.2,105982,63
Adhi College of Engineering and Technology,Chennai,Tier 2,CIVIL,MBC,174.2,105982,63
Adhi College of Engineering and Technology,Chennai,Tier 2,CIVIL,SC,167.2,105982,63
Adhi College of Engineering and Technology,Chennai,Tier 2,CIVIL,ST,167.0,105982,63
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & DS,OC,188.0,110180,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & DS,BC,185.0,110180,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & DS,BCM,184.4,110180,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & DS,MBC,181.1,110180,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & DS,SC,177.3,110180,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & DS,ST,170.4,110180,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & ML,OC,187.3,109823,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & ML,BC,185.5,109823,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & ML,BCM,184.9,109823,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & ML,MBC,182.6,109823,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & ML,SC,175.7,109823,76
Adhi College of Engineering and Technology,Chennai,Tier 2,AI & ML,ST,175.6,109823,76
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CSE,OC,184.6,91182,82
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CSE,BC,182.0,91182,82
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CSE,BCM,181.2,91182,82
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CSE,MBC,179.2,91182,82
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CSE,SC,175.4,91182,82
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CSE,ST,169.8,91182,82
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,IT,OC,183.4,90583,80
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,IT,BC,181.0,90583,80
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,IT,BCM,180.5,90583,80
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,IT,MBC,177.1,90583,80
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,IT,SC,174.7,90583,80
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,IT,ST,168.0,90583,80
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,ECE,OC,180.3,91837,76
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,ECE,BC,178.0,91837,76
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,ECE,BCM,177.2,91837,76
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,ECE,MBC,175.3,91837,76
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,ECE,SC,169.4,91837,76
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,ECE,ST,164.8,91837,76
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,EEE,OC,178.6,90410,71
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,EEE,BC,177.0,90410,71
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,EEE,BCM,176.3,90410,71
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,EEE,MBC,173.3,90410,71
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,EEE,SC,168.7,90410,71
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,EEE,ST,166.7,90410,71
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,MECH,OC,177.6,88386,72
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,MECH,BC,175.0,88386,72
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,MECH,BCM,174.3,88386,72
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,MECH,MBC,172.2,88386,72
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,MECH,SC,168.5,88386,72
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,MECH,ST,164.8,88386,72
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CIVIL,OC,176.4,87231,67
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CIVIL,BC,174.5,87231,67
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CIVIL,BCM,173.5,87231,67
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CIVIL,MBC,171.1,87231,67
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CIVIL,SC,168.9,87231,67
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,CIVIL,ST,163.6,87231,67
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & DS,OC,183.4,92864,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & DS,BC,180.5,92864,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & DS,BCM,179.7,92864,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & DS,MBC,178.5,92864,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & DS,SC,172.4,92864,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & DS,ST,170.4,92864,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & ML,OC,182.9,92576,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & ML,BC,181.0,92576,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & ML,BCM,180.2,92576,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & ML,MBC,178.1,92576,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & ML,SC,173.9,92576,81
Adhiparasakthi College of Engineering,Chengalpattu,Tier 2,AI & ML,ST,168.9,92576,81
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CSE,OC,177.2,90822,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CSE,BC,175.0,90822,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CSE,BCM,174.0,90822,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CSE,MBC,171.4,90822,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CSE,SC,168.9,90822,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CSE,ST,163.7,90822,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,IT,OC,174.8,89493,69
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,IT,BC,173.0,89493,69
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,IT,BCM,172.2,89493,69
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,IT,MBC,170.3,89493,69
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,IT,SC,167.6,89493,69
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,IT,ST,161.4,89493,69
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,ECE,OC,173.7,90463,63
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,ECE,BC,171.0,90463,63
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,ECE,BCM,170.4,90463,63
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,ECE,MBC,168.6,90463,63
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,ECE,SC,162.2,90463,63
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,ECE,ST,158.3,90463,63
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,EEE,OC,171.0,88037,60
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,EEE,BC,169.5,88037,60
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,EEE,BCM,168.6,88037,60
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,EEE,MBC,167.4,88037,60
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,EEE,SC,163.3,88037,60
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,EEE,ST,158.2,88037,60
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,MECH,OC,171.6,86946,58
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,MECH,BC,169.5,86946,58
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,MECH,BCM,168.7,86946,58
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,MECH,MBC,166.5,86946,58
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,MECH,SC,161.4,86946,58
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,MECH,ST,160.1,86946,58
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CIVIL,OC,170.9,85760,53
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CIVIL,BC,169.0,85760,53
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CIVIL,BCM,168.1,85760,53
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CIVIL,MBC,165.5,85760,53
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CIVIL,SC,160.7,85760,53
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,CIVIL,ST,161.0,85760,53
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & DS,OC,176.2,91219,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & DS,BC,174.5,91219,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & DS,BCM,173.5,91219,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & DS,MBC,171.5,91219,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & DS,SC,167.4,91219,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & DS,ST,165.3,91219,70
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & ML,OC,175.6,90982,67
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & ML,BC,174.0,90982,67
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & ML,BCM,173.3,90982,67
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & ML,MBC,170.4,90982,67
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & ML,SC,167.8,90982,67
Adhiparasakthi Engineering College,Kanchipuram,Tier 3,AI & ML,ST,160.1,90982,67
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CSE,OC,185.5,98049,76
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CSE,BC,183.0,98049,76
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CSE,BCM,182.0,98049,76
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CSE,MBC,179.2,98049,76
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CSE,SC,173.1,98049,76
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CSE,ST,170.8,98049,76
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,IT,OC,184.4,99150,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,IT,BC,182.0,99150,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,IT,BCM,181.1,99150,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,IT,MBC,178.9,99150,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,IT,SC,173.4,99150,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,IT,ST,170.5,99150,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,ECE,OC,183.3,99703,68
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,ECE,BC,180.5,99703,68
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,ECE,BCM,179.9,99703,68
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,ECE,MBC,178.0,99703,68
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,ECE,SC,171.8,99703,68
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,ECE,ST,169.2,99703,68
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,EEE,OC,180.5,97919,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,EEE,BC,178.0,97919,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,EEE,BCM,177.2,97919,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,EEE,MBC,175.5,97919,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,EEE,SC,169.2,97919,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,EEE,ST,166.4,97919,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,MECH,OC,178.1,97741,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,MECH,BC,176.5,97741,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,MECH,BCM,175.8,97741,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,MECH,MBC,173.4,97741,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,MECH,SC,170.1,97741,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,MECH,ST,166.6,97741,66
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CIVIL,OC,175.2,94769,60
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CIVIL,BC,173.5,94769,60
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CIVIL,BCM,172.6,94769,60
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CIVIL,MBC,171.4,94769,60
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CIVIL,SC,167.3,94769,60
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,CIVIL,ST,160.6,94769,60
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,AI & DS,OC,184.1,100081,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,AI & DS,BC,182.0,100081,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,AI & DS,BCM,181.4,100081,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,AI & DS,MBC,179.2,100081,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,AI & DS,SC,174.3,100081,75
Adhiyamaan College of Engineering (Autonomous),Salem,Tier 2,AI & DS,ST,171.1,100081,75
